"","L106.income_distributions.region","L106.income_distributions.gcam.consumer","L106.income_distributions.subregional.population.share","L106.income_distributions.subregional.income.share","L106.income_distributions.year"
"1938","Southeast Asia","d4",0.1,0.046414205,2050
"1939","Mexico","d7",0.1,0.081403072,1990
"1940","India","d7",0.1,0.076380882,2040
"1941","Argentina","d3",0.1,0.044505748,2020
"1942","Africa_Southern","d10",0.1,0.504995634,1990
"1943","Mexico","d3",0.1,0.040776334,2030
"1944","South Asia","d3",0.1,0.054766825,2070
"1945","EU-12","d2",0.1,0.044525438,2010
"1946","South America_Southern","d1",0.1,0.019063691,2070
"1947","South Africa","d3",0.1,0.018807871,2080
"1948","South Africa","d4",0.1,0.026675199,2060
"1949","India","d8",0.1,0.111473296,2030
"1950","South Asia","d9",0.1,0.148235812,2040
"1951","Africa_Eastern","d1",0.1,0.024384505,2095
"1952","Central Asia","d4",0.1,0.049099849,2040
"1953","Argentina","d2",0.1,0.034442994,2030
"1954","South America_Northern","d4",0.1,0.060071114,2015
"1955","South Africa","d5",0.1,0.035902905,2045
"1956","Central America and Caribbean","d1",0.1,0.017138392,2095
"1957","Southeast Asia","d8",0.1,0.109726332,2010
"1958","South America_Northern","d4",0.1,0.062348712,2010
"1959","Colombia","d3",0.1,0.030883304,2060
"1960","Indonesia","d3",0.1,0.047580026,2045
"1961","India","d6",0.1,0.049035414,2055
"1962","South America_Southern","d5",0.1,0.056742041,2025
"1963","Argentina","d7",0.1,0.089455272,1990
"1964","Africa_Northern","d6",0.1,0.083310071,2025
"1965","Indonesia","d9",0.1,0.148806148,2005
"1966","Indonesia","d5",0.1,0.067620119,2035
"1967","Europe_Non_EU","d2",0.1,0.028573539,2040
"1968","Russia","d4",0.1,0.052170096,2005
"1969","Europe_Non_EU","d3",0.1,0.040120351,2025
"1970","Central America and Caribbean","d3",0.1,0.040402153,2060
"1971","Pakistan","d4",0.1,0.074490609,2060
"1972","Russia","d2",0.1,0.040891822,2015
"1973","Africa_Eastern","d10",0.1,0.339419327,2030
"1974","South America_Southern","d9",0.1,0.168519868,1975
"1975","EU-15","d1",0.1,0.026207977,2015
"1976","Indonesia","d8",0.1,0.12107978,2010
"1977","Southeast Asia","d5",0.1,0.054447894,2045
"1978","Central America and Caribbean","d2",0.1,0.031336187,2070
"1979","Russia","d2",0.1,0.044,2010
"1980","Brazil","d7",0.1,0.083104155,2005
"1981","Japan","d1",0.1,0.028879438,2005
"1982","EU-12","d3",0.1,0.05355787,2005
"1983","South America_Northern","d2",0.1,0.040923011,2045
"1984","South Africa","d8",0.1,0.105229647,1990
"1985","Africa_Eastern","d3",0.1,0.05082888,2075
"1986","Middle East","d6",0.1,0.059970487,2025
"1987","Pakistan","d6",0.1,0.089707997,2055
"1988","Middle East","d1",0.1,0.021210384,2085
"1989","Africa_Eastern","d4",0.1,0.062078783,2070
"1990","EU-12","d1",0.1,0.027877163,2030
"1991","Central Asia","d2",0.1,0.035037671,2060
"1992","Brazil","d3",0.1,0.031914712,2060
"1993","Europe_Eastern","d8",0.1,0.119565901,2015
"1994","Indonesia","d4",0.1,0.05708494,2040
"1995","Japan","d1",0.1,0.029549337,2010
"1996","Argentina","d4",0.1,0.054647268,2010
"1997","Middle East","d6",0.1,0.054485698,1975
"1998","South America_Northern","d3",0.1,0.050825707,2035
"1999","Africa_Northern","d2",0.1,0.046312504,2045
"2000","Brazil","d6",0.1,0.07020351,2015
"2001","Africa_Western","d2",0.1,0.034123867,2080
"2002","Europe_Non_EU","d1",0.1,0.012215532,2090
"2003","Brazil","d5",0.1,0.054295133,2030
"2004","Brazil","d6",0.1,0.068918056,2020
"2005","South America_Southern","d7",0.1,0.088914119,2010
"2006","Pakistan","d10",0.1,0.337874274,1990
"2007","Taiwan","d3",0.1,0.062476477,2020
"2008","EU-12","d5",0.1,0.08091215,1990
"2009","Australia_NZ","d1",0.1,0.027220699,2005
"2010","Europe_Eastern","d6",0.1,0.087578313,2020
"2011","Africa_Southern","d6",0.1,0.076719783,2065
"2012","Taiwan","d4",0.1,0.070758019,1990
"2013","Colombia","d2",0.1,0.020657066,2080
"2014","Japan","d1",0.1,0.027696182,2015
"2015","Mexico","d2",0.1,0.03456631,2040
"2016","Central Asia","d6",0.1,0.081134522,2025
"2017","South America_Northern","d5",0.1,0.071070921,2020
"2018","Argentina","d5",0.1,0.073251446,1975
"2019","Africa_Southern","d9",0.1,0.168319253,2045
"2020","Africa_Southern","d3",0.1,0.043973719,2080
"2021","Canada","d1",0.1,0.02309641,2020
"2022","EU-15","d1",0.1,0.027741413,2010
"2023","Pakistan","d10",0.1,0.274677237,2025
"2024","Africa_Southern","d7",0.1,0.094344682,2060
"2025","EU-15","d1",0.1,0.025839295,2020
"2026","Middle East","d4",0.1,0.041750667,2045
"2027","Southeast Asia","d7",0.1,0.086512601,2030
"2028","Japan","d1",0.1,0.027310122,2020
"2029","Africa_Northern","d5",0.1,0.072825561,2030
"2030","Central Asia","d3",0.1,0.042433073,2050
"2031","Africa_Eastern","d8",0.1,0.120817361,2055
"2032","Taiwan","d1",0.1,0.028350055,2010
"2033","Russia","d1",0.1,0.021229918,2035
"2034","South America_Northern","d6",0.1,0.075730892,1990
"2035","Middle East","d6",0.1,0.058740817,2005
"2036","Brazil","d4",0.1,0.042338145,2045
"2037","Brazil","d8",0.1,0.102667979,1990
"2038","China","d1",0.1,0.025616877,2045
"2039","Africa_Southern","d5",0.1,0.06453229,2070
"2040","China","d2",0.1,0.038525694,2030
"2041","Taiwan","d1",0.1,0.03326199,2035
"2042","Central America and Caribbean","d4",0.1,0.04816651,2055
"2043","Canada","d1",0.1,0.022316575,2025
"2044","Argentina","d4",0.1,0.055354681,2015
"2045","Africa_Western","d10",0.1,0.397866419,2005
"2046","Europe_Non_EU","d4",0.1,0.050615013,2015
"2047","Central Asia","d1",0.1,0.024041051,2085
"2048","EU-15","d3",0.1,0.052589268,1975
"2049","Africa_Southern","d8",0.1,0.117458251,2055
"2050","EU-15","d1",0.1,0.028739297,2005
"2051","Brazil","d2",0.1,0.022085326,2085
"2052","Argentina","d1",0.1,0.02264616,2055
"2053","Europe_Non_EU","d1",0.1,0.011808844,2095
"2054","Africa_Southern","d4",0.1,0.054202753,2075
"2055","South Africa","d6",0.1,0.048052833,2035
"2056","Southeast Asia","d10",0.1,0.391532134,1975
"2057","South America_Southern","d4",0.1,0.045906225,2035
"2058","India","d6",0.1,0.024939375,2085
"2059","Africa_Northern","d3",0.1,0.055360856,2040
"2060","Colombia","d4",0.1,0.041377251,2050
"2061","Mexico","d4",0.1,0.049303958,2025
"2062","Africa_Northern","d4",0.1,0.063915845,2035
"2063","South America_Northern","d1",0.1,0.028548174,2065
"2064","Central Asia","d8",0.1,0.131638245,1975
"2065","Africa_Eastern","d7",0.1,0.099531686,2060
"2066","South America_Southern","d6",0.1,0.071267888,2020
"2067","Europe_Eastern","d1",0.1,0.032163621,2055
"2068","Mexico","d8",0.1,0.11339413,1975
"2069","South Asia","d7",0.1,0.096768634,2055
"2070","Middle East","d5",0.1,0.051406834,2035
"2071","Central Asia","d8",0.1,0.123307869,2015
"2072","South Africa","d3",0.1,0.018907563,2085
"2073","China","d3",0.1,0.048640643,2025
"2074","Canada","d1",0.1,0.021652806,2030
"2075","Pakistan","d8",0.1,0.114244719,2050
"2076","Southeast Asia","d3",0.1,0.039627227,2060
"2077","Europe_Eastern","d8",0.1,0.122112405,2010
"2078","Canada","d2",0.1,0.045,1975
"2079","South Asia","d6",0.1,0.082671359,2060
"2080","Canada","d1",0.1,0.010165181,2100
"2081","Africa_Western","d9",0.1,0.167328171,2040
"2082","Central Asia","d9",0.1,0.171002965,2005
"2083","South Asia","d10",0.1,0.356305434,2020
"2084","India","d6",0.1,0.046156358,2060
"2085","South Korea","d1",0.1,0.031807537,2015
"2086","EU-15","d1",0.1,0.025455356,2025
"2087","South Asia","d8",0.1,0.115717886,2050
"2088","Colombia","d5",0.1,0.053236112,2040
"2089","Australia_NZ","d1",0.1,0.027593424,2010
"2090","Canada","d1",0.1,0.027098645,2010
"2091","Colombia","d6",0.1,0.067565333,2030
"2092","South America_Northern","d5",0.1,0.061572978,1975
"2093","Europe_Eastern","d5",0.1,0.076198529,2025
"2094","South Asia","d10",0.1,0.363169642,2015
"2095","Southeast Asia","d8",0.1,0.112505717,2015
"2096","Africa_Western","d6",0.1,0.076196506,2060
"2097","Central Asia","d5",0.1,0.061448749,2035
"2098","South America_Northern","d4",0.1,0.060589814,2030
"2099","EU-12","d5",0.1,0.086624562,1975
"2100","Europe_Non_EU","d2",0.1,0.028122537,2045
"2101","South Africa","d4",0.1,0.026927099,2065
"2102","Africa_Western","d5",0.1,0.062794374,2065
"2103","Central America and Caribbean","d7",0.1,0.085825204,2035
"2104","Africa_Northern","d7",0.1,0.096204873,2010
"2105","Middle East","d2",0.1,0.029474313,2070
"2106","Mexico","d6",0.1,0.0701,2005
"2107","Pakistan","d3",0.1,0.067876059,2065
"2108","Europe_Non_EU","d1",0.1,0.011373017,2100
"2109","Africa_Western","d7",0.1,0.093455334,2055
"2110","Central America and Caribbean","d5",0.1,0.057400303,2050
"2111","Middle East","d3",0.1,0.034916951,2060
"2112","Europe_Eastern","d7",0.1,0.111593843,1990
"2113","South America_Southern","d8",0.1,0.11428752,2005
"2114","Africa_Southern","d2",0.1,0.033272039,2090
"2115","Africa_Western","d3",0.1,0.043652805,2075
"2116","Europe_Eastern","d7",0.1,0.101292739,1975
"2117","Central America and Caribbean","d1",0.1,0.017001151,2100
"2118","Africa_Northern","d1",0.1,0.034304343,2060
"2119","Pakistan","d9",0.1,0.14080195,2045
"2120","Japan","d1",0.1,0.027002917,2025
"2121","South America_Southern","d3",0.1,0.037182759,2045
"2122","Central America and Caribbean","d8",0.1,0.113236513,2025
"2123","Brazil","d3",0.1,0.031929225,2065
"2124","Canada","d1",0.1,0.021029869,2035
"2125","Colombia","d7",0.1,0.086547601,2015
"2126","Africa_Western","d10",0.1,0.383236258,2020
"2127","China","d6",0.1,0.083124827,2015
"2128","Europe_Eastern","d2",0.1,0.047277395,2040
"2129","Russia","d2",0.1,0.056567142,1975
"2130","South America_Southern","d2",0.1,0.029623662,2055
"2131","Africa_Northern","d7",0.1,0.095379188,2015
"2132","Indonesia","d2",0.1,0.03944849,2055
"2133","EU-12","d1",0.1,0.027226731,2035
"2134","South Africa","d5",0.1,0.03624088,2050
"2135","Pakistan","d10",0.1,0.292031297,2005
"2136","Pakistan","d5",0.1,0.082338169,2060
"2137","Colombia","d3",0.1,0.030721382,2065
"2138","Europe_Non_EU","d4",0.1,0.050963644,2020
"2139","Colombia","d7",0.1,0.08663128,2020
"2140","Central America and Caribbean","d9",0.1,0.180179426,2005
"2141","Africa_Western","d4",0.1,0.053128523,2070
"2142","South Africa","d7",0.1,0.066108626,2025
"2143","Taiwan","d2",0.1,0.051263979,2025
"2144","South America_Southern","d9",0.1,0.165412129,1990
"2145","Central Asia","d7",0.1,0.110128473,2020
"2146","Canada","d1",0.1,0.028000488,2005
"2147","Brazil","d5",0.1,0.054200659,2035
"2148","Canada","d1",0.1,0.011265088,2095
"2149","Indonesia","d1",0.1,0.027626976,2070
"2150","Southeast Asia","d6",0.1,0.069691086,2040
"2151","Argentina","d2",0.1,0.034769167,2035
"2152","China","d8",0.1,0.118979992,2010
"2153","Europe_Non_EU","d3",0.1,0.039756112,2030
"2154","Colombia","d2",0.1,0.020451144,2085
"2155","Pakistan","d1",0.1,0.04265529,2080
"2156","India","d7",0.1,0.0742159,2045
"2157","Russia","d2",0.1,0.054324508,1990
"2158","Africa_Eastern","d6",0.1,0.084853762,2065
"2159","South Asia","d2",0.1,0.046176543,2080
"2160","Australia_NZ","d1",0.1,0.027143124,2015
"2161","South Africa","d8",0.1,0.112715341,1975
"2162","Pakistan","d7",0.1,0.100174613,2055
"2163","Mexico","d1",0.1,0.027678478,2055
"2164","South Korea","d6",0.1,0.0858987,1975
"2165","South Korea","d6",0.1,0.0858987,1990
"2166","South Asia","d1",0.1,0.034764558,2090
"2167","Canada","d1",0.1,0.026786818,2015
"2168","Canada","d1",0.1,0.02040573,2040
"2169","Mexico","d6",0.1,0.06901947,2015
"2170","Mexico","d6",0.1,0.071161798,2010
"2171","South Asia","d5",0.1,0.074090055,2065
"2172","Southeast Asia","d2",0.1,0.033096202,2070
"2173","Argentina","d3",0.1,0.044816945,2025
"2174","Pakistan","d2",0.1,0.059324748,2070
"2175","Brazil","d4",0.1,0.042326637,2050
"2176","Africa_Eastern","d9",0.1,0.16415148,2050
"2177","Russia","d1",0.1,0.020882607,2040
"2178","Japan","d4",0.1,0.064600434,1975
"2179","South America_Northern","d6",0.1,0.078853645,2005
"2180","EU-15","d1",0.1,0.025236758,2030
"2181","Southeast Asia","d8",0.1,0.111900789,2025
"2182","Europe_Non_EU","d5",0.1,0.069243852,2010
"2183","Pakistan","d10",0.1,0.272655785,2010
"2184","South America_Northern","d3",0.1,0.051317836,2040
"2185","South America_Southern","d1",0.1,0.019991645,2075
"2186","Mexico","d3",0.1,0.042574525,2035
"2187","EU-12","d2",0.1,0.045294305,2015
"2188","Indonesia","d8",0.1,0.117948503,2025
"2189","Africa_Eastern","d2",0.1,0.039592722,2085
"2190","Africa_Western","d1",0.1,0.023988797,2095
"2191","Mexico","d5",0.1,0.059231069,2020
"2192","Middle East","d7",0.1,0.076079257,2020
"2193","South America_Northern","d2",0.1,0.04171189,2050
"2194","Brazil","d2",0.1,0.022063927,2090
"2195","Central America and Caribbean","d6",0.1,0.068746309,2045
"2196","Europe_Eastern","d4",0.1,0.066907052,2030
"2197","India","d6",0.1,0.042880111,2065
"2198","USA","d2",0.1,0.032096911,1990
"2199","Africa_Southern","d10",0.1,0.471467102,2005
"2200","Central Asia","d4",0.1,0.051127955,2045
"2201","Africa_Western","d8",0.1,0.119956552,2050
"2202","China","d5",0.1,0.069187033,2020
"2203","Southeast Asia","d4",0.1,0.047976915,2055
"2204","Africa_Northern","d8",0.1,0.117088243,2005
"2205","South America_Northern","d5",0.1,0.071142007,2025
"2206","Middle East","d1",0.1,0.022213745,2090
"2207","Middle East","d4",0.1,0.043016184,2050
"2208","Central Asia","d1",0.1,0.024385764,2090
"2209","Indonesia","d9",0.1,0.155659401,2020
"2210","Canada","d1",0.1,0.012315589,2090
"2211","Southeast Asia","d1",0.1,0.024439083,2085
"2212","India","d6",0.1,0.030220872,2080
"2213","Australia_NZ","d2",0.1,0.050347023,1975
"2214","Canada","d1",0.1,0.01976623,2045
"2215","Europe_Non_EU","d6",0.1,0.078613299,2005
"2216","Central Asia","d2",0.1,0.036588897,2065
"2217","Brazil","d6",0.1,0.068736531,2025
"2218","Middle East","d6",0.1,0.061497347,2030
"2219","Europe_Non_EU","d8",0.1,0.118106184,1990
"2220","South Africa","d3",0.1,0.019018071,2090
"2221","South Asia","d9",0.1,0.146969073,2045
"2222","Colombia","d9",0.1,0.157117917,1990
"2223","South America_Southern","d5",0.1,0.057191719,2030
"2224","Indonesia","d7",0.1,0.095738524,2030
"2225","Japan","d1",0.1,0.026782751,2030
"2226","Europe_Eastern","d3",0.1,0.057740058,2035
"2227","Africa_Eastern","d1",0.1,0.02460498,2100
"2228","Indonesia","d8",0.1,0.114101262,2015
"2229","Pakistan","d10",0.1,0.272457741,2015
"2230","Canada","d1",0.1,0.019097624,2050
"2231","Africa_Northern","d7",0.1,0.097382568,2025
"2232","Taiwan","d5",0.1,0.080808983,1990
"2233","Africa_Northern","d8",0.1,0.117596259,2020
"2234","Australia_NZ","d2",0.1,0.04274014,1990
"2235","EU-12","d6",0.1,0.093062494,1990
"2236","Colombia","d8",0.1,0.108765963,2010
"2237","Canada","d1",0.1,0.018384291,2055
"2238","South Asia","d4",0.1,0.065522816,2070
"2239","India","d8",0.1,0.10958297,2035
"2240","Canada","d1",0.1,0.013311505,2085
"2241","Europe_Eastern","d7",0.1,0.100765632,2020
"2242","South America_Northern","d5",0.1,0.073704495,2010
"2243","Canada","d1",0.1,0.017627024,2060
"2244","Europe_Non_EU","d2",0.1,0.027688403,2050
"2245","South Korea","d2",0.1,0.047170382,2005
"2246","Taiwan","d4",0.1,0.072515571,2020
"2247","Africa_Eastern","d5",0.1,0.072783566,2070
"2248","Africa_Northern","d2",0.1,0.047490699,2050
"2249","Central Asia","d9",0.1,0.177610753,1990
"2250","India","d6",0.1,0.039156106,2070
"2251","Indonesia","d6",0.1,0.080122252,2035
"2252","Canada","d1",0.1,0.016831396,2065
"2253","Indonesia","d3",0.1,0.048723913,2050
"2254","Europe_Eastern","d1",0.1,0.032053231,2060
"2255","Africa_Northern","d6",0.1,0.083342594,2030
"2256","Central Asia","d3",0.1,0.044729937,2055
"2257","Colombia","d4",0.1,0.041227663,2055
"2258","Canada","d1",0.1,0.014252928,2080
"2259","India","d6",0.1,0.034948965,2075
"2260","South America_Northern","d5",0.1,0.072140854,2015
"2261","Canada","d1",0.1,0.01600423,2070
"2262","South Asia","d3",0.1,0.057022212,2075
"2263","South Africa","d4",0.1,0.027023851,2070
"2264","Central America and Caribbean","d2",0.1,0.032852405,2075
"2265","Canada","d1",0.1,0.015147112,2075
"2266","Brazil","d3",0.1,0.031946259,2070
"2267","Middle East","d5",0.1,0.052453229,2040
"2268","South America_Southern","d7",0.1,0.090789385,2015
"2269","Argentina","d6",0.1,0.077761119,2005
"2270","Middle East","d6",0.1,0.062578278,2010
"2271","Southeast Asia","d5",0.1,0.056930478,2050
"2272","Argentina","d1",0.1,0.023644932,2060
"2273","South Africa","d8",0.1,0.098150643,2015
"2274","Europe_Eastern","d9",0.1,0.159059818,2005
"2275","Middle East","d7",0.1,0.071610657,1990
"2276","South Africa","d6",0.1,0.048403098,2040
"2277","EU-12","d1",0.1,0.02663518,2040
"2278","China","d1",0.1,0.0267461,2050
"2279","EU-15","d1",0.1,0.025084681,2035
"2280","Central Asia","d6",0.1,0.079124679,2030
"2281","Brazil","d7",0.1,0.084779638,2010
"2282","India","d9",0.1,0.169263757,2025
"2283","Indonesia","d5",0.1,0.067873366,2040
"2284","Brazil","d7",0.1,0.083254163,2015
"2285","Africa_Eastern","d10",0.1,0.333952958,2035
"2286","South America_Northern","d6",0.1,0.083414209,2020
"2287","Russia","d1",0.1,0.020551394,2045
"2288","EU-12","d6",0.1,0.09610395,1975
"2289","Indonesia","d4",0.1,0.057697704,2045
"2290","Argentina","d4",0.1,0.054966889,2020
"2291","Central America and Caribbean","d3",0.1,0.042830726,2065
"2292","European Free Trade Association","d1",0.1,0.031005186,1975
"2293","Argentina","d6",0.1,0.086213371,1975
"2294","Taiwan","d1",0.1,0.033689636,2040
"2295","Colombia","d5",0.1,0.053098763,2045
"2296","Africa_Northern","d5",0.1,0.072988669,2035
"2297","Colombia","d6",0.1,0.067409173,2035
"2298","Taiwan","d10",0.1,0.227337608,1975
"2299","Indonesia","d10",0.1,0.267311636,1990
"2300","South America_Northern","d1",0.1,0.029708616,2070
"2301","Russia","d2",0.1,0.039134322,2020
"2302","Pakistan","d10",0.1,0.272884551,2030
"2303","South America_Southern","d4",0.1,0.046598714,2040
"2304","Colombia","d2",0.1,0.02022692,2090
"2305","South America_Northern","d4",0.1,0.061047806,2035
"2306","Russia","d5",0.1,0.06359331,2005
"2307","Argentina","d5",0.1,0.065696715,2010
"2308","Pakistan","d4",0.1,0.076012116,2065
"2309","Central America and Caribbean","d9",0.1,0.178737229,2010
"2310","Brazil","d5",0.1,0.054154999,2040
"2311","Pakistan","d6",0.1,0.090773315,2060
"2312","Japan","d1",0.1,0.026628557,2035
"2313","Mexico","d4",0.1,0.050862623,2030
"2314","Mexico","d2",0.1,0.037197241,2045
"2315","Africa_Northern","d4",0.1,0.063877592,2040
"2316","South Africa","d5",0.1,0.036479255,2055
"2317","Middle East","d6",0.1,0.061651383,2015
"2318","EU-12","d4",0.1,0.065268067,2005
"2319","Southeast Asia","d7",0.1,0.088279408,2035
"2320","Colombia","d3",0.1,0.030545938,2070
"2321","Colombia","d7",0.1,0.086438675,2025
"2322","Africa_Northern","d3",0.1,0.056187752,2045
"2323","Africa_Eastern","d3",0.1,0.051371312,2080
"2324","Brazil","d2",0.1,0.022029059,2095
"2325","Africa_Southern","d9",0.1,0.167238378,2050
"2326","Brazil","d4",0.1,0.042327184,2055
"2327","Middle East","d3",0.1,0.036413076,2065
"2328","Europe_Non_EU","d3",0.1,0.039391369,2035
"2329","Middle East","d2",0.1,0.030870878,2075
"2330","Central Asia","d5",0.1,0.061709786,2040
"2331","Europe_Eastern","d6",0.1,0.087285364,2025
"2332","China","d2",0.1,0.039367644,2035
"2333","Argentina","d2",0.1,0.035078841,2040
"2334","Africa_Western","d2",0.1,0.035677593,2085
"2335","Africa_Eastern","d4",0.1,0.063171153,2075
"2336","South Africa","d3",0.1,0.019139597,2095
"2337","Central Asia","d1",0.1,0.024655819,2095
"2338","Central America and Caribbean","d4",0.1,0.050698094,2060
"2339","European Free Trade Association","d1",0.1,0.028267213,1990
"2340","South Korea","d1",0.1,0.031225697,2020
"2341","Europe_Non_EU","d4",0.1,0.050495015,2025
"2342","Europe_Eastern","d8",0.1,0.128761692,1990
"2343","Argentina","d8",0.1,0.112943528,1990
"2344","Europe_Eastern","d2",0.1,0.047652096,2045
"2345","EU-12","d3",0.1,0.057242661,2010
"2346","Africa_Southern","d3",0.1,0.045330324,2085
"2347","Russia","d1",0.1,0.02023594,2050
"2348","India","d7",0.1,0.071730273,2050
"2349","Central America and Caribbean","d7",0.1,0.087042931,2040
"2350","Africa_Southern","d6",0.1,0.078098567,2070
"2351","South America_Southern","d6",0.1,0.071989533,2025
"2352","Africa_Northern","d9",0.1,0.168531777,1975
"2353","Southeast Asia","d3",0.1,0.041557867,2065
